date,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapMrktCurUSD,CapMrktFFUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SplyCur,SplyExpFut10yr,TxCnt,TxCntSec,TxTfrCnt,VtyDayRet180d,VtyDayRet30d
2020-02-16,1614335607,690,35186.01304348,1546350922.461205022844658101,1546350922.461205022844658101,157600344846,162454747932.0174,1E-7,0.00027771913756236845,0.02461518470181457541973258537,0.00003313,0.002936423742090790147,2.3378397,207.21062481987353486343,1353789566.1001449,1317.10672207445,2.755385,0.007549,116739.6151393537816028894495,1317.10672207445,116739.6151393537816028894495,0.008906045089497425,88.6333758554419,92.70947027817272,28.17498838388502,406370902.2101441,1.1E-11,9.7463E-7,0.000086384789,1E-9,1319.44456177445,116946.8257641736551377528795,17446598.50238867301876,19345109.883457837093,8418,0.09743056,18898,0.03696234105861987,0.03396142925046373
2020-02-17,1614335607,743,36992.30820996,1442902725.826566942794142605,1442902725.826566942794142605,170206053721,162790827380.80215,1.2E-7,0.0003292212281961831,0.02722568795846410750426964662,0.00003309,0.00273645177585186495,3.20859009,265.34155484319115099995,1356590228.1733513,1416.338924489844,2.962705,0.008117,117127.3244221321870766604634,1416.338924489844,117127.3244221321870766604634,0.008540386563997658,82.697243150555,75.1405233967548,22.963770048123788,406488294.8761211,1.2E-11,0.000001046408,0.000086535096,1.002E-9,1419.547514579844,117392.6659769753782276604134,17448014.84131316286276,19345555.675610559269,9746,0.11280093,22170,0.03701860605715593,0.03625070270687464
2020-02-18,1614335607,705,32279.11347518,1508839084.976565739699136565,1508839084.976565739699136565,161126024462,165728680920.1787,1.4E-7,0.000389555530474043,0.03368471479528778079162730247,0.00003303,0.002856091218457212891,3.2788889,283.52424443193552749733,1381072341.0014892,1342.047118646136,2.807215,0.007691,116046.2909573428495975800135,1342.047118646136,116046.2909573428495975800135,0.00848131765191321,86.4696100047597,70.40949695188408,32.999635985060195,406604624.69132286,1.1E-11,9.74117E-7,0.000084231515,9.75E-10,1345.326007546136,116329.8152017747851250773435,17449356.88843180899876,19345978.668154582208,8417,0.09741898,18750,0.037136863701170746,0.03603964411196178
2020-02-19,1614335607,739,30476.00405954,1369077216.832554689205617384,1369077216.832554689189926639,160308430219,158592365138.12042,1.3E-7,0.00034196477948226605,0.02682840989948080112074010775,0.00003299,0.002588188303847737135,2.85335412,223.85625220126561402938,1321603042.81767,1404.8340286608532,2.93825,0.00805,110214.4589823375865670681776,1404.8340286608532,110214.4589823375865670681776,0.008141729321471928,78.4537224567365,51.98269220459181,20.665006939874,406715063.0065574,1.2E-11,0.000001065136,0.000083563908,9.67E-10,1407.687382780853,110438.3152345388364903530662,17450761.72246046985196,19346422.060328029647,8344,0.09657407,18706,0.037842117585355085,0.0409649285371768
2020-02-20,1614335607,730,34357.11780822,1338389891.872310626508641521,1338389891.872310626508641521,169256565156,167027431683.31506,1.8E-7,0.0005282952922893042,0.04051450281492106462115278789,0.00003294,0.002526139721859715224,4.41919012,338.903816046812433027152,1391895264.0276256,1385.78021918701,2.8981,0.00794,106274.2701109826545166162538,1385.78021918701,106274.2701109826545166162538,0.007976792493278784,76.6891233108596,50.44690903215495,16.450654120920525,406821676.1804844,1.2E-11,9.98782E-7,0.000076595687,8.87E-10,1390.19940930701,106613.1739270294669496434058,17452147.50267965686196,19346860.051922879518,8365,0.09681713,18679,0.03784934468596799,0.04128218879023658
2020-02-21,1614335607,702,27145.55413105,1404858202.738672957240596722,1404858202.738672957240596722,155167270560,161260104571.16382,1.4E-7,0.0003641930021141663,0.02931447343756917055959740282,0.00003289,0.00264736836173312789,2.58394935,207.98618903955246837435,1343834204.7596984,1330.810336762025,2.783125,0.007625,107119.0386443050880350123995,1330.810336762025,107119.0386443050880350123995,0.008296564524583796,80.491588985501,64.32068974565583,24.083806444611106,406929003.20531774,1.1E-11,9.92231E-7,0.00007986627,9.24E-10,1333.394286112025,107327.0248333446405033867495,17453478.31301641888696,19347281.244467775294,7095,0.08211806,16099,0.03802138538774456,0.04183601846148051
2020-02-22,1614335608,722,21160.44182825,1379881814.926084705674701702,1379881814.926084705674701702,181011422627,170300286530.62326,1.1E-7,0.000288127073818373,0.02277770472522951972532844649,0.00003285,0.00259693610290667595,1.62762984,128.67125399282242043928,1419169054.4218605,1366.867651023752,2.858315,0.007831,108056.8630392336333123571634,1366.867651023752,108056.8630392336333123571634,0.008170784132086497,79.054371473567,54.38312016220943,27.053069719593577,407037188.73961097,1.1E-11,9.64293E-7,0.000076231605,8.82E-10,1368.495280863752,108185.5342932264557327964434,17454845.18066744263896,19347714.436788915104,5649,0.06538194,13145,0.0380408515985633,0.04110003133164038
2020-02-23,1614335608,719,24170.65229485,1492532344.498681871701739868,1492532344.498681871701739868,165706498515,165551835324.33102,1E-7,0.0002761884189590456,0.02361453479133979974200021141,0.00003281,0.0028053054846544758,1.6927588198,144.733483736122446388164,1379598627.7027586,1359.318584549985,2.842255,0.007787,116223.8305586964861534885423,1359.318584549985,116223.8305586964861534885423,0.008573437247865703,85.50153869718,60.166464708093,38.921185639941584,407153557.3036534,1.1E-11,9.86527E-7,0.000084349579,9.76E-10,1361.011343369785,116368.5640424326085998767063,17456204.49925199262396,19348145.82905602327,6129,0.0709375,14238,0.03846594449137736,0.042880473431942526
2020-02-24,1614335608,710,32483.94788732,1380099952.268270169301810849,1380099952.268270169301810849,162862464397,165858375469.94226,1.9E-7,0.0005313527140645488,0.04200589810148331222962834452,0.00003276,0.002589830042041382868,4.46176874,352.723526358154086288582,1382153128.9161856,1340.475657247952,2.80247,0.007678,105970.8219708764914455155446,1340.475657247952,105970.8219708764914455155446,0.008193882306662993,79.0546410879543,66.29003937699795,28.677937489488492,407259880.84915066,1.1E-11,9.73074E-7,0.000076926025,8.9E-10,1344.937425987952,106323.5454972346455318041266,17457544.97490924057596,19348571.821485047164,8397,0.0971875,18848,0.0384111273405387,0.045844161232575835
2020-02-25,1614335608,678,33751.38495575,1343843390.617310914228523578,1343843390.617310914228523578,148963797983,156942957942.93066,1.4E-7,0.00039531213287131,0.03042802980486542468856549365,0.00003272,0.0025185291632303788,3.30836724,254.6521814369192480046,1307857982.8577554,1278.366488879396,2.67253,0.007322,98398.63335999946679382018934,1278.366488879396,98398.63335999946679382018934,0.008237349894798367,76.972162690415,59.297218396212656,21.12121520665716,407358534.1346921,1.1E-11,9.7998E-7,0.000075431191,8.73E-10,1281.674856119396,98653.28554143638604182478934,17458823.34139811997196,19348978.614226723087,8369,0.09686343,18561,0.03806036731094504,0.046018229986860774
