date,btc,eth,doge,ltc,bch,etc,dash
2018-07-04,87961482994.57193,42729857875.77755,401016457.3360707,6986726589.979896,10949199213.95724,1743223260.925524,2660232406.909681
2018-07-05,87939568823.06438,42507309919.42333,400251472.7751231,6983337057.607914,10927906686.66056,1751838751.1398606,2657021944.3122916
2018-07-06,87877231207.29044,42492515143.345535,400124469.5902722,6979608533.625446,10904945768.493372,1763272501.5317132,2655513435.5946994
2018-07-07,87888016758.03949,42517375054.60811,400020950.2499537,6972449418.787345,10905252525.620476,1769367052.37583,2654053320.7249002
2018-07-08,87811069816.16791,42516175542.78629,400161362.10150903,6966148342.294967,10904912865.624596,1768228385.271085,2653951295.225524
2018-07-09,87798583312.99117,42455290777.83071,399979784.5322467,6960933972.339121,10899363275.870481,1767846160.1368437,2651204094.992589
2018-07-10,87711917204.74323,42155159534.153625,398810710.39069194,6950611042.443629,10875255134.993423,1740230756.155387,2649839575.738788
2018-07-11,87653348636.93329,42139211781.64605,398693655.0721944,6947070077.777687,10870095970.7699,1743197271.7238529,2623641405.365608
2018-07-12,87554015386.8039,41981112767.55136,397896573.02317166,6939914227.792844,10861103910.627188,1738466296.4422033,2619829532.1643186
2018-07-13,87468928770.95921,41924466531.08023,398005794.0511429,6934365234.320779,10852382742.764008,1741579605.8328748,2618255387.2515135
2018-07-14,87448677911.15527,41900529737.83996,397964394.8802365,6932625632.287071,10852495316.360931,1743861765.721317,2607494906.269226
2018-07-15,87457223124.54445,41929860932.358734,398043407.0409807,6931679254.023085,10854479344.228413,1746668884.0042098,2591002191.141489
2018-07-16,87488409414.2047,42006195012.946175,399452906.9729702,6927429685.065269,10860062781.761814,1774311604.031582,2587299201.0622487
2018-07-17,87629108781.3666,42106459001.485275,399414232.40863705,6919088078.621915,10867593726.648758,1784309059.4515285,2589365148.095672
2018-07-18,87673496385.96445,42063307983.13524,401879396.55372393,6912065612.468864,10897506704.235207,1781478379.8675377,2587940676.078891
2018-07-19,87745663032.72733,42020406339.92697,401163149.04314256,6911377409.684884,10896869279.65932,1781965722.4952154,2588090543.5727506
2018-07-20,87767674049.67972,41854243191.381966,401966333.749844,6908604794.996364,10892251860.23656,1766825307.3134515,2584297954.988293
2018-07-21,87813103214.4715,41888116953.179115,402210883.65216327,6905961126.4003525,10896230667.703411,1770073141.397434,2585490946.937744
2018-07-22,87845265708.48506,41855710556.66756,402096522.15285075,6899959475.527344,10897432118.745232,1767985099.6740758,2586364839.8143415
2018-07-23,87944270207.64723,41776924953.22135,400451338.9574929,6892718863.442973,10875558176.292866,1763955643.5021355,2574234324.138783
2018-07-24,88137409147.59769,41920877934.42524,401135964.2651757,6893971414.325474,10885974047.233603,1770201227.9756248,2573859769.030057
2018-07-25,88231414958.35448,41918893381.00997,401255887.04468393,6885997992.869493,10881972914.6299,1770010659.0889063,2572849597.671041
2018-07-26,88227514058.97098,41835502956.291405,399886327.2509892,6881996106.493514,10882884230.431017,1771644444.6608925,2572128227.200634
2018-07-27,88318356500.61284,41834134318.45317,400231978.40131205,6881072816.104796,10885426092.886492,1775563039.8165464,2573151686.6880536
2018-07-28,88372343615.79213,41828052197.39815,400115897.2844417,6880615579.454703,10877636410.458689,1775104707.552252,2572767149.541323
2018-07-29,88465781418.67241,41824496012.26895,399479351.77594167,6880007457.265029,10879653291.236164,1775716792.6630409,2573129685.754365
2018-07-30,88505738374.09479,41766847165.73419,399435415.5019336,6875890650.751771,10878418032.224897,1779322993.6431844,2570368991.302249
2018-07-31,88490167565.19527,41551674200.53664,398082536.9168604,6872682805.183415,10870429097.57828,1766675401.2087991,2569897304.4666815
2018-08-01,88475673904.75757,41465196507.44298,397988238.8419352,6867819094.267622,10864364041.300953,1753081829.0108075,2567805055.4705415
2018-08-02,88455103468.51814,41286857260.39515,397897279.2886725,6863882023.657394,10829346741.498947,1745885608.4567313,2568515338.217199
2018-08-03,88404315032.72293,41263936451.43442,397471160.36045074,6862115718.767474,10825325024.642664,1766196146.480666,2567422691.382281
2018-08-04,88320366536.9494,41202326124.79707,396813266.1021557,6855089664.206864,10812864709.741772,1765959930.5854678,2566198106.891944
2018-08-05,88310138724.7545,41202767967.60296,396902611.7987129,6854288873.601396,10813182624.682783,1781507845.571922,2565965368.6128926
2018-08-06,88236864036.56796,41117769945.51159,396180799.9516816,6846302062.003819,10807427923.796164,1818775404.6895597,2565111390.2280426
2018-08-07,88160769310.86882,40596318697.140305,392812850.4547766,6839485518.982587,10778087592.685066,1789704677.4116795,2561547571.436555
2018-08-08,88020049712.48044,40359847131.92875,392118975.6941219,6740949717.746048,10722900256.146292,1762091530.523909,2557892273.1638756
2018-08-09,87943428833.21373,40275075663.33991,392176003.77387947,6728063807.700232,10721116007.362204,1761461742.0257792,2556252710.6118803
2018-08-10,87848274629.8239,39991237101.90699,391410407.72200966,6721377432.212614,10713009679.181429,1756172373.858866,2554561010.240566
2018-08-11,87805472157.269,39816098645.95972,391050967.0726031,6715036417.584099,10704701660.84896,1743090865.7287865,2552454670.90852
2018-08-12,87784309955.83527,39702202355.90417,390994771.747336,6709475138.733704,10699228319.72742,1740818884.4194126,2550843077.484204
2018-08-13,87761470241.99722,39194532442.78254,390394622.9509472,6698450196.325661,10668452551.658428,1725896235.6793227,2542927939.89352
2018-08-14,87631577376.68294,38700319449.8572,389368393.1713909,6679285074.506521,10637949308.102163,1692557893.2920313,2534685766.9852777
2018-08-15,87547233069.99731,38526405893.724266,389218739.7014652,6660965869.653855,10626782126.07565,1708557501.1131487,2532463876.441105
2018-08-16,87539159750.2305,38480684391.55246,388815770.3990586,6656220515.318176,10622617241.89159,1723228219.9887607,2525013882.0636296
2018-08-17,87588939941.0154,38544329021.04535,389480846.07989913,6657151642.015632,10618617898.400911,1736323737.2948773,2524415089.2116046
2018-08-18,87570184225.41853,38360996694.77173,386283033.873071,6653953776.779601,10615781649.020187,1720905630.3390777,2522765622.0027966
2018-08-19,87608733704.97815,38355956444.25248,386092490.7315624,6653025686.873885,10619481369.461792,1719558753.0510695,2522081209.3663177
2018-08-20,87575987325.53653,38095463857.08017,385604343.47200495,6640656222.10758,10611796268.83292,1685683110.311478,2519368279.7334223
2018-08-21,87597380053.19524,38107427639.3136,385674321.4301073,6637075255.074525,10597925780.118698,1687721457.606142,2517926038.9931226
2018-08-22,87596807571.78676,37922677868.751205,385217872.1829313,6632552293.873533,10587711986.906668,1681036066.8068273,2515775632.8046436
2018-08-23,87627673489.84361,37846049441.7762,385031171.82270825,6629781718.505489,10584968409.422049,1682996936.391231,2514389012.8950224
2018-08-24,87664004660.66447,37815003247.38145,384203874.98939013,6627162851.80068,10557529289.80262,1684084058.741593,2513398496.623325
2018-08-25,87733119328.69778,37903787188.831535,384146177.3072173,6625315197.023551,10559108474.613548,1677058960.8025353,2510618889.255555
2018-08-26,87779991321.66663,37874604327.583885,383960486.8541168,6624258122.915852,10553078920.683798,1666332542.2091074,2506712510.8131404
2018-08-27,87858092749.33644,37776756640.3386,383803820.3914036,6622855092.068616,10554978207.186056,1668178752.8084135,2507020903.728126
2018-08-28,87962163819.42166,37827642294.5812,383795307.8609572,6623102627.591521,10555293587.737516,1674935490.9554768,2506500667.111992
2018-08-29,88070563116.91286,37766535769.72938,383069561.21475613,6611632221.571991,10579719237.992167,1673306456.793305,2504440889.3066235
2018-08-30,88087190263.87167,37627617489.239746,383244825.0700465,6609927109.165104,10573095784.626532,1670910244.4777613,2502769710.770249
2018-08-31,88099633338.23381,37582644478.97969,400869815.9173825,6608866145.068762,10567988108.738089,1659258727.2724102,2501391167.095166
2018-09-01,88143829886.63986,37606318703.48995,425344870.60308266,6611328054.93204,10570701992.879,1664929093.3000548,2503302177.3831415
2018-09-02,88183124970.90129,37576085345.52021,419504295.48194206,6610282593.937845,10575251015.159113,1666913547.5954216,2501725375.0570836
2018-09-03,88200073903.665,37521421878.261314,421911748.0105696,6604053006.371876,10569747347.81741,1675884360.7700675,2502188479.1725006
2018-09-04,88246851077.2312,37557851345.08011,425684834.0397815,6602792293.015164,10567756035.010342,1677033471.5332704,2500063914.16316
2018-09-05,88145083085.49738,37039000591.69703,427518708.0829554,6595877597.882234,10543084102.231415,1650941913.1484463,2495265789.071678
2018-09-06,88045044530.29195,36832067859.03246,428433093.46908534,6588723380.929926,10525836248.67393,1649894219.7530437,2488701811.975897
2018-09-07,87984507311.74684,36601160358.84588,430139163.83001566,6584835214.088315,10437363033.366247,1648514950.8954258,2486889442.4831014
2018-09-08,87938524394.49875,36256188160.74213,433054679.4542976,6579851137.142968,10433835408.000708,1640763666.1820354,2484282473.2914243
2018-09-09,87909193574.93465,36162043735.50036,435038808.58864605,6578416541.250782,10432075823.90836,1643838746.1633584,2483541856.6342616
2018-09-10,87873498997.17194,36025284089.58696,444925708.656814,6556404776.831512,10419171584.734,1643391232.8066764,2481975802.2258263
2018-09-11,87794148067.76198,35836039486.252655,454189159.6982609,6551285092.707828,10402937003.784615,1641695361.312226,2480027770.0977454
2018-09-12,87755028506.17381,35511777835.073326,458285592.9561151,6547028029.864125,10372961304.948212,1634060201.681851,2478397909.264512
2018-09-13,87656746770.40044,35569259811.96992,461194643.96067935,6545012019.508391,10371562028.135689,1639102626.5207455,2475881436.0381846
2018-09-14,87657373258.1516,35548818440.10332,460133209.683498,6543170426.912388,10319198733.936089,1638078693.818478,2475891997.450984
2018-09-15,87659326007.56612,35582467903.89136,461557970.7698228,6540134327.963293,10317513601.632153,1641707954.3580225,2475590924.4156938
2018-09-16,87660564342.18182,35581457092.73066,464202078.86523986,6537186586.717929,10288733228.693745,1639436548.9324002,2475033768.34386
2018-09-17,87619239308.08852,35429779921.87685,467870493.5951741,6529997046.552079,10264205055.514809,1628393253.6798556,2472657144.656328
2018-09-18,87606647394.46738,35432438620.24362,467371303.62428933,6527730798.964159,10217725410.056536,1628156175.3516035,2472921985.3594785
2018-09-19,87597949090.9488,35406358490.208725,463703399.6816906,6517695144.801589,10204068515.515238,1628454320.3846235,2472257878.725049
2018-09-20,87584053181.10048,35416461158.467575,464021630.20585567,6477990744.843149,10201010371.264591,1633321535.8429277,2470588670.5847425
2018-09-21,87489273079.6201,35568989614.960014,464226040.8265877,6475244737.220551,10206546045.06632,1639555717.401304,2470841669.831424
2018-09-22,87487461236.60791,35556048749.28932,464745289.3549149,6467506634.514047,10185591957.577698,1636336187.9585288,2470900788.6083984
2018-09-23,87500037177.20396,35574262695.94833,465788607.6741935,6466752777.329432,10185559773.09852,1639154412.5622232,2470171188.1575108
2018-09-24,87486699014.68443,35500826665.6558,464845466.0851588,6464386047.047506,10169661670.067928,1632091233.1302736,2469402504.9087934
2018-09-25,87382904001.66849,35411706625.33801,465610989.17886174,6457675743.112795,10139099591.763205,1632227586.856296,2468172095.444404
2018-09-26,87378626387.67993,35327554479.99718,465839597.4212268,6450298859.814264,10151619170.442785,1631798313.460369,2467267268.580348
2018-09-27,87410491991.55971,35377616655.94215,468962606.0983523,6447556759.867898,10168963527.704102,1637484071.5664785,2467037126.4590626
2018-09-28,87425091516.20442,35288179552.65929,468893042.66838974,6444549361.170185,10168320255.654142,1630920210.784992,2465404875.133972
2018-09-29,87408642051.54797,35217778034.34008,469124179.36079806,6443407110.680699,10165512012.921171,1632229650.7449403,2464859290.2093167
2018-09-30,87410596250.66791,35225668149.13591,469274175.2605432,6441995932.028402,10164282330.722773,1632061455.5638893,2463322109.134235
2018-10-01,87360471986.98868,35172611432.35393,470370996.64417857,6439239287.03748,10158478958.41636,1630402796.0489836,2462519757.5445585
2018-10-02,87326883521.52179,35154635523.78604,469837841.39533067,6436118984.892244,10160963370.3536,1628464051.037278,2462372789.311029
2018-10-03,87290374709.77509,35106125448.95069,468912468.5496446,6431432840.935691,10154411480.708296,1628269914.480822,2461730960.5371294
2018-10-04,87286715263.86703,35053833143.66999,468641385.0733347,6430467709.788662,10150735296.771156,1596912275.465129,2461895587.0098286
2018-10-05,87293935929.32422,34972119971.45608,469410893.97228,6428215079.03124,10150102495.797743,1594705183.6091988,2462332205.5295157
2018-10-06,87286959509.85037,34983751897.21096,469179691.72837543,6427674112.59034,10148447183.620403,1593958396.264558,2461963589.776706
2018-10-07,87292485428.18703,34992421025.84879,469432179.0135812,6424922678.591825,10147967943.276926,1592251850.5052216,2459603869.462204
2018-10-08,87308052337.83377,35005167593.39241,468373357.01701105,6422734359.204322,10147630181.835184,1591653942.424168,2459064370.87864
2018-10-09,87304032777.13397,34983083689.6649,468507004.6162308,6415880598.63862,10137977931.719124,1590941357.3997989,2455774547.584842
2018-10-10,87304406181.66931,34940300211.949615,468237069.3631703,6409516020.443232,10128863440.908413,1589739215.0986512,2454637454.329634
2018-10-11,86899397382.04819,34590093838.72412,464136411.18936634,6402167907.17383,10090240431.108612,1568188879.7166576,2451724138.836847
2018-10-12,86871931430.06636,34526283108.04905,464706667.9615026,6398141623.1063795,10073559606.7698,1565660156.9336045,2449247505.788516
2018-10-13,86854487138.90726,34525487545.2937,464422564.8308508,6396617306.831121,10072146804.151192,1565846955.9895215,2448345908.616628
2018-10-14,86827335973.91985,34484159611.35073,464386446.5332536,6394120101.853368,10060821523.773216,1564121235.6503544,2447425239.3460026
2018-10-15,86841497026.97423,34488885425.135864,464206854.1862401,6391275362.496898,10057363920.456072,1542986310.4076889,2445247312.285084
2018-10-16,86796582306.22809,34427044679.13265,463166623.39205915,6387588166.332328,10027130417.070896,1542355776.8152156,2444457143.8522406
2018-10-17,86764555223.98218,34354670721.35491,460283453.7268721,6383397657.270809,10019065928.905775,1543254740.0949247,2443023190.2321277
2018-10-18,86732630823.77899,34244813651.357124,458096585.3616452,6379724040.171489,9987318450.326504,1540769978.4164145,2441858782.1209874
2018-10-19,86765542834.02084,33672924229.91253,456117037.51955575,6378904891.706149,9968158676.81697,1541687136.6475549,2440445397.80092
2018-10-20,86342674291.9574,33668397353.98709,452028129.4959216,6368558779.044068,9890553114.06488,1542387014.55007,2398050964.384709
2018-10-21,86345431187.90305,33651781684.94457,451803615.1416056,6367980286.118637,9885909115.338663,1542284757.498706,2397257824.096988
2018-10-22,86326141960.05722,33613606228.339344,450721342.4822822,6366937521.6475725,9884867856.082285,1547456312.6026278,2396165797.9672413
2018-10-23,86305323448.76538,33586040958.36433,442887410.39188087,6362314323.8248415,9846417994.17509,1543889719.4913528,2394976059.5472784
2018-10-24,86295435515.40274,33490232675.287388,440021973.9497925,6361170447.088808,9844246871.762611,1543478292.4376187,2392314021.9366503
2018-10-25,86270747051.44557,33372016585.091087,437278580.39726734,6356950970.464046,9787579992.757668,1539814783.723196,2390244064.030511
2018-10-26,86190872648.7383,33365671170.150017,439177995.8680624,6354573132.972908,9784174370.113888,1519030554.5380163,2389828733.2002935
2018-10-27,86192123905.1205,33362178564.779396,440547063.6791405,6353705619.630426,9770631292.27162,1518962990.2884166,2389690461.0528407
2018-10-28,86192456218.22302,33355558636.184814,439054314.62046665,6352832258.16868,9763170117.524817,1509553001.3896947,2389623971.655868
2018-10-29,86160425080.46179,33268095389.361725,438037467.79754186,6348082318.716109,9751043078.144733,1498679124.4937084,2388193740.091328
2018-10-30,86144291087.50659,33246902628.846012,433375609.8521277,6337420434.209533,9749013508.318512,1498153382.5965457,2385823499.219743
2018-10-31,86115970555.01704,33231269237.82121,432118748.88886446,6336542043.813257,9746959114.522688,1497146607.6183963,2383685699.565562
2018-11-01,86077348645.90947,33208015692.707977,431914580.5121396,6335202822.317027,9746283591.10885,1497401984.922273,2384037493.860301
2018-11-02,86081850560.93971,33249023268.26729,431615810.4160476,6334774929.386466,9753842757.868473,1497025540.9264593,2382391809.155985
2018-11-03,86083544312.42892,33241067987.50564,431225769.0918952,6333981379.028609,9752350788.393112,1496966124.7191703,2381315859.188628
2018-11-04,86094383128.68639,33297361981.89097,430759057.8385616,6334118260.420056,9765620797.820559,1502640791.0784533,2380449548.9793944
2018-11-05,86092340290.59901,33285552312.948544,429922107.3528424,6331754470.345832,9595256591.397577,1502184975.9578724,2375078441.816706
2018-11-06,86096608738.08224,33327665150.50176,414696530.5041254,6330766225.070256,9614470149.38084,1508862720.6065087,2374359475.361757
2018-11-07,86117447753.98352,33341462764.04516,413936914.03180337,6326654588.0269,9620730762.285872,1545847673.0603335,2373737075.3296742
2018-11-08,86118844432.38881,33289307592.14301,411001921.6604153,6325148545.620142,9587240628.478506,1543331056.568584,2372744747.6107354
2018-11-09,86118362264.46733,33247739349.140865,408307250.2659415,6324256360.823031,9571273068.521214,1543345170.9088457,2372053743.33042
2018-11-10,86121714635.73148,33261103998.2494,408529391.78462887,6323967208.480645,9560102423.2352,1543081697.1815612,2371720185.7889924
2018-11-11,86127591407.66591,33239826707.273354,407832026.36767614,6322368262.437862,9531403886.156433,1539397672.29448,2371475029.4359527
2018-11-12,86124299029.43011,33213043887.84183,406623687.9580612,6320272933.194794,9451157771.943634,1537971727.597398,2370432161.4071665
2018-11-13,86089890436.13953,33108036838.838127,405363544.61104155,6315411569.283516,9305821963.892963,1536044548.8993807,2368496044.802613
2018-11-14,85907048534.11418,32830833741.88047,403591322.1280753,6306281119.18232,9022750296.063772,1520771865.3422387,2366043625.7505126
2018-11-15,85299915151.92514,32561468128.810577,399922634.0547094,6278744320.255245,8767321213.901579,1511479316.856374,2362757770.418469
2018-11-16,85178742958.24217,32452233075.63953,398303297.1291842,6274829316.977708,8705985710.234455,1440727589.2825713,2359176649.1063666
2018-11-17,85146687928.27806,32428676146.12128,396253135.1681108,6269078589.536728,8614472390.949757,1439019478.3881261,2357560105.5159125
2018-11-18,85132987300.4239,32357649849.987167,391088858.27830046,6267050294.644305,8595054143.643444,1439871089.8171673,2356542009.5296583
2018-11-19,84787782484.57368,31529905484.69876,388713962.7391709,6248251183.286088,8487619807.004323,1424338619.8136644,2347972913.6152654
2018-11-20,84097169334.96701,31124216559.47064,385919156.4373387,6225830165.234892,8408707262.055671,1415444795.3232388,2340506698.8352327
2018-11-21,83966523343.2286,31006036777.169235,386620958.4826803,6218982992.771609,8357162001.9402275,1416355672.417421,2338610462.4919424
2018-11-22,83792172772.42822,30558537638.14791,385161492.4511271,6214609677.958192,8176734247.875668,1411364219.1390252,2336472518.8684154
2018-11-23,83653618060.1403,30371317149.461388,384960080.03744256,6162020603.922488,8059912767.3218,1408332071.658148,2328871223.272257
2018-11-24,83462955012.9237,30193067303.30137,383959770.65343696,6156122186.524495,8030780245.3927965,1401455649.117865,2325301916.838024
2018-11-25,83259922570.6125,30073805228.669346,382927914.4596415,6148266084.906654,7983947036.828675,1402347458.2265885,2320788501.764361
2018-11-26,82987388012.87529,29876940217.940487,380125088.5348656,6137271207.968984,7907973914.742188,1389764358.553624,2317946917.94768
2018-11-27,82740287051.83978,29739168699.54128,379720847.2964567,6131462583.744935,7864823481.977985,1394839470.5444667,2313976716.5400696
2018-11-28,82688405985.35306,29672980907.012287,379948534.51225615,6127181876.539586,7751399613.858453,1407963570.7185543,2311200175.3224206
2018-11-29,82752349706.15567,29568972499.9363,379666793.27990234,5882065838.589711,7653302131.283352,1395833901.9323292,2308614734.2004886
2018-11-30,82567630995.15265,29877177851.414543,379332763.25110096,4859910871.330232,7280650327.392126,1361002623.5267296,2306948881.7723274
2018-12-01,82644231979.11679,30357710346.85044,379242152.579036,4858644518.442287,7231073719.92776,1337116315.51429,2306879675.9447947
2018-12-02,82592815626.41304,30337268295.98208,378671559.632512,4855986491.619543,7039714500.987749,1340615459.899188,2293308634.4299
2018-12-03,82841014115.43073,30245684269.947945,378216229.3248917,4849899824.961095,7034868138.546115,1210671414.1300132,2290163232.281318
2018-12-04,83314751609.90594,30182928094.90738,377264992.0567148,4846467758.762579,6902496507.879183,1207790918.75281,2287549872.5330167
2018-12-05,82292286110.35957,30094987924.818577,376906552.25879526,4839038931.649284,6832714457.263848,1200585997.0000486,2284952649.6481657
2018-12-06,81698533404.55919,29876324151.071075,372875765.2067532,4818244264.253534,6557169364.995971,1178767106.1369243,2278834592.7411456
2018-12-07,81455153419.02815,29692496476.85676,372055725.91073054,4777217690.342293,6407200652.082676,1170925202.18239,2271029227.6851416
2018-12-08,81394588195.4361,29586242000.61561,369098753.9925652,4769871439.48901,6358129419.312596,1167419600.1631625,2269329841.086183
2018-12-09,81369886801.65033,29547591997.358536,368649970.772316,4766555670.802851,6259052556.49666,1169514678.3597958,2266391506.8701115
2018-12-10,81219184716.51485,29468992455.543808,368266971.2034901,4758799893.131372,6200809283.353086,1160000218.8622603,2264167097.7795186
2018-12-11,80846610904.45018,29419308655.35727,366757221.50848794,4751553013.530196,6146969116.040388,1156037566.959297,2258525755.3503475
2018-12-12,80746362908.70877,29261251296.67872,366675265.933059,4748702780.945074,6137950579.743762,1157802581.3841064,2255594190.0364423
2018-12-13,80627461757.23792,29185340897.854034,366592014.03008896,4734863142.365148,6020534235.754192,1156571033.538364,2249508770.974568
2018-12-14,80452516413.06924,29092148386.478607,366268664.6257327,4727548602.644192,5980852555.097993,1146508479.9649813,2245522514.106292
2018-12-15,80378288352.37187,29071800184.23188,366050702.2017679,4723019175.907409,5969693901.313937,1145713243.0383751,2242299169.2249923
2018-12-16,80307927821.6297,29052633888.56894,365941737.19841456,4719847484.917717,5919483095.010847,1145652927.5313685,2241062817.543421
2018-12-17,80271743510.26314,28964309359.13373,366863806.1548891,4700925578.971913,5901816092.496031,1138563381.2219353,2239550257.039811
2018-12-18,80082011943.96246,28925237944.50491,366408080.95428926,4698732239.373421,5888158179.229276,1137926882.4430556,2238101552.0191064
2018-12-19,79998705374.57126,28759664440.751114,366622645.59439856,4693342634.384093,5891911112.049036,1129533253.3746812,2235364414.6396747
2018-12-20,80028890705.6078,28914491759.427895,366706235.5629503,4694206064.113736,5886774756.351839,1124926069.5392363,2234657838.184894
2018-12-21,79906611769.43431,28843440641.432373,366006005.9080266,4690885402.803888,5901176078.796372,1122387765.3878808,2231495390.2092943
2018-12-22,79910912494.28368,28887088917.359608,366059851.61594814,4690856249.423921,5899974058.832679,1124146845.718746,2229143914.261881
2018-12-23,79867755426.0143,29001938317.58537,365868339.89965194,4688994462.909036,5898096589.119987,1126967648.365945,2224794345.3509383
2018-12-24,79837458411.82278,29074372265.31692,366570485.80991405,4688658136.518681,5893975560.076231,1130350816.383712,2222078775.382064
2018-12-25,79764891236.45685,29039744127.631954,366211122.7560077,4685218906.853404,5879528388.161724,1125369130.0009315,2219161542.988431
2018-12-26,79735447774.09526,29041311397.01453,366258305.67623216,4677470942.880008,5863494100.182772,1133797955.2868617,2218177112.8507066
2018-12-27,79638277664.3781,28748038439.834644,366026881.1200309,4670626975.12121,5838669716.180745,1125817722.301175,2214319232.0038047
2018-12-28,79438817881.65671,28947454643.335323,366258746.6819426,4670988326.458576,5843679893.315809,1130963920.784466,2213089803.048888
2018-12-29,79398312541.14612,28997713217.124065,366151001.11476046,4669966857.021306,5833610163.131018,1131501314.207625,2208925789.273492
2018-12-30,79343039040.73553,28912935493.74148,365782183.570164,4666788017.016865,5823898930.570496,1132265463.1517055,2207056506.363747
2018-12-31,79250723414.4755,28819051622.96736,365455267.47714615,4662178679.610779,5809642608.513248,1128455644.616714,2206395027.9389586
2019-01-01,79227580206.23628,28877687727.31675,365510084.3265187,4661839132.22213,5810800144.509786,1130468763.2998872,2204871671.512425
2019-01-02,79225003379.23328,28990812437.411285,365492157.6092014,4661397306.486668,5813920197.850451,1140265027.4798305,2201288706.5647497
2019-01-03,79150349337.6773,28981719897.825188,365174990.87437207,4658965384.1864,5805796221.612521,1136859158.038947,2195970471.013783
2019-01-04,79127034072.2909,29094778907.793,365020005.70456463,4658580136.112199,5785173583.700784,1126344374.699603,2193471254.7614803
2019-01-05,79115437458.32893,29046828453.278553,364902175.82525706,4656357412.80904,5783390185.922345,1125065079.2459416,2191542621.0650806
2019-01-06,79097796325.11708,29070600861.89813,364738787.880465,4659925634.729577,5783095323.569193,1128221553.0623517,2190724856.48193
2019-01-07,79050037992.30621,28967307866.86121,364489798.5671964,4655832732.193767,5764390434.430709,1120874052.2641563,2179615307.979272
2019-01-08,79016171756.35587,28916019267.31304,364486342.2895474,4658069356.455067,5759739819.630642,1120648854.013944,2178992124.4779253
2019-01-09,79019985305.1337,28903731787.556343,364397630.52896726,4658447538.519655,5753521721.8116,1119338625.0829537,2176886321.856864
2019-01-10,78290426948.98227,28663670823.5494,363785114.37374514,4654056889.719435,5658362028.625956,1112674132.556592,2171459438.36322
2019-01-11,78218439361.09499,28573348255.94316,352986021.52375996,4545971717.486764,5647532420.285321,1114831739.3797812,2170425953.049924
2019-01-12,78188216816.93358,28549581362.190098,352784265.721766,4545105269.758296,5647282519.389176,1115081907.7066922,2170040444.71231
2019-01-13,78146472667.95901,28398678317.77395,351218947.3311608,4541755922.008433,5641799062.9956255,1113297301.8795595,2169122237.9206314
2019-01-14,78129048337.385,28475801482.86017,351080479.7380424,4540569512.658912,5619309314.3345785,1113527115.9057071,2168366382.589715
2019-01-15,78179369756.56715,28361016384.74909,350834449.528784,4537691817.809092,5614603394.189314,1112217261.7270088,2166894336.681963
2019-01-16,78161320922.57222,28352206716.80585,350781113.352352,4528246254.647781,5606659326.32171,1110813676.330988,2164747833.940825
2019-01-17,78120040382.85081,28314417747.238216,350660540.2861204,4527360995.545416,5598963049.496044,1111537282.0515454,2163133395.164159
2019-01-18,78086824081.3934,28251218375.029385,349952920.4351966,4521891053.202878,5581481211.667836,1111260362.6904702,2159841922.166021
2019-01-19,78061881523.59227,28267568731.852142,348103520.3469661,4522331161.552428,5580612841.363869,1111309559.8147364,2157520909.24174
2019-01-20,78029577597.25789,28212454378.99708,347789119.4348429,4517581171.535384,5576419251.106839,1109767483.2715585,2155624892.948092
2019-01-21,78001068155.92543,28173949107.373596,347584439.36495787,4517101334.873588,5567292521.429437,1109333858.2816887,2154994289.7878714
2019-01-22,77846741806.14018,27987483535.179493,347446332.9060045,4516547877.939529,5563535910.29535,1109327367.8830824,2152777850.138321
2019-01-23,77808824375.12778,27968466400.40877,347074904.8894784,4515950620.493244,5561566043.92448,1073512743.2016205,2151186101.6916027
2019-01-24,77789674747.57193,27934971350.67924,346991899.4004756,4516167057.920701,5554931556.22789,1073678144.753576,2149644830.5611644
2019-01-25,77742785221.4577,27898473412.571407,346953143.4244794,4514028732.675636,5552531875.202982,1073394564.1803432,2148572715.9606547
2019-01-26,77709732812.96083,27882082550.57037,346836833.86847574,4513134772.235537,5547394855.529679,1073444140.1116751,2147774863.4879346
2019-01-27,77680637317.54419,27857403503.52901,346742947.06159544,4512501160.9264555,5544277247.328752,1072674465.0900455,2146239881.9911313
2019-01-28,77572597611.66844,27740773347.01212,345627965.1816448,4508518190.542208,5520022710.594197,1070407772.1850212,2144348895.9703848
2019-01-29,77509362804.14949,27672992512.64211,345265314.91486347,4505943050.552933,5512553386.683777,1069787342.846256,2142539346.8158813
2019-01-30,77427876958.9048,27675623324.01714,345249155.06720525,4504232921.04193,5511963579.12536,1070091141.4120406,2139762184.2464335
2019-01-31,77382408468.19875,27622742238.969894,344731640.27168155,4503784257.483432,5498948058.29276,1069740749.8170688,2138708021.7176552
2019-02-01,77341042686.40735,27602233824.38957,344619518.2736833,4502894197.897013,5495226598.988011,1069550055.7119428,2137415873.6316252
2019-02-02,77323926758.81451,27613929059.86356,344620624.21591747,4503483107.119572,5494339651.73346,1068549714.7131842,2135380678.1516297
2019-02-03,77302162952.08374,27589347228.425217,343762850.08776826,4501829410.501455,5489144031.717022,1068230503.877208,2133910446.1904085
2019-02-04,77232112153.01012,27408949457.843224,343512066.3107384,4500028196.195821,5486765192.631337,1067881843.3827468,2131968040.5857136
2019-02-05,77201492506.5307,27403143617.158447,343395329.6814889,4499378449.68472,5483213405.551158,1067800687.614462,2131142015.4244063
